OT,Sector,Columna de agua,hex,Fecha,Hora,Cliente,Centro,Código,Profundidad,Temperatura,Salinidad,Oxígeno (mg/L),Oxígeno (ml/L),Oxígeno (%Sat),Densidad (sigma-t),Oxígeno,Conductividad,Fluorescencia,CTDO,Estación,Latitud,Longitud,AOU
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923e,9/23/2020,11:39:57 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-75,10.031,33.032,8.03,5.62,87.95,25.41,6.39,36222,0.75,CTDO-2,E7,-42.75091423,-73.58542829,0.77
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-1,10.301,32.976,8.18,5.72,90.05,25.32,6.36,36377,0.82,CTDO-2,E2,-42.73647515,-73.54560162,0.63
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-2,10.247,32.971,8.66,6.06,95.18,25.33,6.37,36324,0.85,CTDO-2,E2,-42.73647515,-73.54560162,0.31
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-3,10.241,32.972,8.62,6.03,94.78,25.33,6.37,36319,1.26,CTDO-2,E2,-42.73647515,-73.54560162,0.33
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-4,10.221,32.971,8.63,6.04,94.83,25.33,6.37,36301,1.05,CTDO-2,E2,-42.73647515,-73.54560162,0.33
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-5,10.216,32.971,8.64,6.04,94.93,25.33,6.37,36298,1.11,CTDO-2,E2,-42.73647515,-73.54560162,0.33
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-6,10.208,32.971,8.63,6.04,94.83,25.33,6.37,36290,1.3,CTDO-2,E2,-42.73647515,-73.54560162,0.33
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-7,10.21,32.971,8.64,6.04,94.91,25.33,6.37,36293,1.63,CTDO-2,E2,-42.73647515,-73.54560162,0.33
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-8,10.203,32.97,8.62,6.03,94.71,25.33,6.37,36286,1.92,CTDO-2,E2,-42.73647515,-73.54560162,0.34
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-9,10.198,32.969,8.61,6.03,94.63,25.33,6.37,36281,2.21,CTDO-2,E2,-42.73647515,-73.54560162,0.34
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-10,10.192,32.97,8.64,6.05,94.93,25.33,6.37,36276,2.42,CTDO-2,E2,-42.73647515,-73.54560162,0.33
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-11,10.198,32.97,8.65,6.06,95.07,25.33,6.37,36282,2.81,CTDO-2,E2,-42.73647515,-73.54560162,0.32
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-12,10.197,32.971,8.64,6.05,94.94,25.33,6.37,36283,2.68,CTDO-2,E2,-42.73647515,-73.54560162,0.32
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-13,10.192,32.97,8.63,6.04,94.74,25.33,6.37,36278,2.49,CTDO-2,E2,-42.73647515,-73.54560162,0.34
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-14,10.189,32.97,8.59,6.01,94.32,25.34,6.37,36275,2.68,CTDO-2,E2,-42.73647515,-73.54560162,0.36
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-15,10.184,32.969,8.59,6.01,94.34,25.34,6.37,36271,2.63,CTDO-2,E2,-42.73647515,-73.54560162,0.36
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-16,10.181,32.969,8.61,6.02,94.54,25.34,6.37,36269,2.5,CTDO-2,E2,-42.73647515,-73.54560162,0.35
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-17,10.179,32.969,8.61,6.02,94.52,25.34,6.38,36267,2.68,CTDO-2,E2,-42.73647515,-73.54560162,0.35
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-18,10.177,32.969,8.6,6.02,94.39,25.34,6.38,36265,2.73,CTDO-2,E2,-42.73647515,-73.54560162,0.36
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-19,10.175,32.97,8.6,6.02,94.39,25.34,6.38,36265,2.41,CTDO-2,E2,-42.73647515,-73.54560162,0.36
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-20,10.168,32.969,8.6,6.02,94.43,25.34,6.38,36258,2.41,CTDO-2,E2,-42.73647515,-73.54560162,0.36
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-21,10.164,32.968,8.61,6.03,94.54,25.34,6.38,36254,2.83,CTDO-2,E2,-42.73647515,-73.54560162,0.35
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-22,10.163,32.969,8.6,6.02,94.44,25.34,6.38,36255,3.2,CTDO-2,E2,-42.73647515,-73.54560162,0.36
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-23,10.162,32.969,8.61,6.03,94.55,25.34,6.38,36254,2.82,CTDO-2,E2,-42.73647515,-73.54560162,0.35
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-24,10.156,32.969,8.58,6.01,94.22,25.34,6.38,36250,2.96,CTDO-2,E2,-42.73647515,-73.54560162,0.37
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-25,10.151,32.97,8.57,6,94.02,25.34,6.38,36246,2.78,CTDO-2,E2,-42.73647515,-73.54560162,0.38
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-26,10.147,32.97,8.58,6,94.14,25.34,6.38,36242,2.28,CTDO-2,E2,-42.73647515,-73.54560162,0.38
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-27,10.141,32.972,8.55,5.98,93.78,25.34,6.38,36239,2.46,CTDO-2,E2,-42.73647515,-73.54560162,0.4
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-28,10.127,32.982,8.5,5.95,93.2,25.36,6.38,36238,2.52,CTDO-2,E2,-42.73647515,-73.54560162,0.44
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-29,10.124,32.987,8.29,5.8,90.93,25.36,6.38,36240,2.22,CTDO-2,E2,-42.73647515,-73.54560162,0.58
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-30,10.121,32.991,8.2,5.74,89.93,25.36,6.38,36242,1.92,CTDO-2,E2,-42.73647515,-73.54560162,0.65
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-31,10.12,32.992,8.15,5.7,89.36,25.36,6.38,36243,1.72,CTDO-2,E2,-42.73647515,-73.54560162,0.68
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-32,10.12,32.992,8.16,5.71,89.48,25.36,6.38,36244,1.66,CTDO-2,E2,-42.73647515,-73.54560162,0.67
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-33,10.116,32.994,8.16,5.71,89.49,25.37,6.38,36241,1.52,CTDO-2,E2,-42.73647515,-73.54560162,0.67
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-34,10.098,32.996,8.14,5.7,89.25,25.37,6.39,36228,1.75,CTDO-2,E2,-42.73647515,-73.54560162,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-35,10.09,33.001,8.07,5.65,88.47,25.38,6.39,36226,1.28,CTDO-2,E2,-42.73647515,-73.54560162,0.74
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-36,10.088,33.004,8.07,5.65,88.44,25.38,6.39,36228,1.21,CTDO-2,E2,-42.73647515,-73.54560162,0.74
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-37,10.087,33.006,8.11,5.67,88.89,25.38,6.39,36229,1.19,CTDO-2,E2,-42.73647515,-73.54560162,0.71
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-38,10.085,33.008,8.09,5.66,88.68,25.38,6.39,36230,1.16,CTDO-2,E2,-42.73647515,-73.54560162,0.73
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-39,10.081,33.01,8.1,5.67,88.82,25.39,6.39,36229,1.08,CTDO-2,E2,-42.73647515,-73.54560162,0.72
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-40,10.077,33.011,8.13,5.69,89.11,25.39,6.39,36226,0.99,CTDO-2,E2,-42.73647515,-73.54560162,0.7
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-41,10.075,33.011,8.12,5.68,89.01,25.39,6.39,36225,0.98,CTDO-2,E2,-42.73647515,-73.54560162,0.7
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-42,10.073,33.011,8.12,5.68,88.98,25.39,6.39,36224,0.97,CTDO-2,E2,-42.73647515,-73.54560162,0.71
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-43,10.071,33.012,8.11,5.67,88.86,25.39,6.39,36223,1,CTDO-2,E2,-42.73647515,-73.54560162,0.71
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-44,10.067,33.015,8.13,5.69,89.06,25.39,6.39,36223,0.93,CTDO-2,E2,-42.73647515,-73.54560162,0.7
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-45,10.065,33.018,8.13,5.69,89.05,25.39,6.39,36225,0.93,CTDO-2,E2,-42.73647515,-73.54560162,0.7
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-46,10.065,33.018,8.16,5.71,89.4,25.39,6.39,36225,0.9,CTDO-2,E2,-42.73647515,-73.54560162,0.68
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-47,10.065,33.018,8.17,5.72,89.57,25.39,6.39,36225,0.89,CTDO-2,E2,-42.73647515,-73.54560162,0.67
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-48,10.065,33.018,8.16,5.71,89.42,25.39,6.39,36226,1.04,CTDO-2,E2,-42.73647515,-73.54560162,0.68
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-49,10.064,33.02,8.16,5.71,89.41,25.4,6.39,36228,0.95,CTDO-2,E2,-42.73647515,-73.54560162,0.68
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-50,10.064,33.021,8.19,5.73,89.76,25.4,6.39,36230,0.87,CTDO-2,E2,-42.73647515,-73.54560162,0.66
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-51,10.065,33.021,8.19,5.73,89.75,25.4,6.39,36230,0.96,CTDO-2,E2,-42.73647515,-73.54560162,0.66
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-52,10.065,33.021,8.2,5.73,89.8,25.4,6.39,36231,0.96,CTDO-2,E2,-42.73647515,-73.54560162,0.65
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-53,10.065,33.022,8.2,5.73,89.8,25.4,6.39,36232,0.92,CTDO-2,E2,-42.73647515,-73.54560162,0.65
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-54,10.064,33.021,8.19,5.73,89.74,25.4,6.39,36231,1,CTDO-2,E2,-42.73647515,-73.54560162,0.66
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-55,10.064,33.022,8.19,5.73,89.73,25.4,6.39,36232,0.93,CTDO-2,E2,-42.73647515,-73.54560162,0.66
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-56,10.064,33.022,8.19,5.73,89.77,25.4,6.39,36233,1.01,CTDO-2,E2,-42.73647515,-73.54560162,0.66
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-57,10.064,33.023,8.18,5.72,89.62,25.4,6.39,36234,1.05,CTDO-2,E2,-42.73647515,-73.54560162,0.67
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-58,10.061,33.023,8.2,5.74,89.87,25.4,6.39,36232,1.01,CTDO-2,E2,-42.73647515,-73.54560162,0.65
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923f,9/23/2020,11:59:33 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-59,10.059,33.023,8.2,5.74,89.83,25.4,6.39,36230,0.89,CTDO-2,E2,-42.73647515,-73.54560162,0.65
