OT,Sector,Columna de agua,hex,Fecha,Hora,Cliente/Empresa,Centro,Código de centro,Profundidad (m),Temperatura (°C),Salinidad (PSU),Oxígeno (mg/L),Oxígeno (ml/L),Oxígeno (%Sat),Densidad (sigma-t),Oxígeno (Sat ml/L),Conductividad (µS/cm),Fluorescencia (mg/m3),CTDO,Estación,AOU
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-112,10.05,33.12,7.74,5.42,84.81,25.48,6.39,36338,0.60,CTDO-2,E8,0.97
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-113,10.04,33.13,7.73,5.41,84.69,25.48,6.39,36340,0.64,CTDO-2,E8,0.98
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-114,10.03,33.14,7.70,5.39,84.42,25.49,6.39,36343,0.67,CTDO-2,E8,1.00
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-115,10.03,33.14,7.69,5.38,84.30,25.49,6.39,36343,0.68,CTDO-2,E8,1.01
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-116,10.03,33.14,7.68,5.38,84.19,25.50,6.39,36345,0.67,CTDO-2,E8,1.01
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-117,10.02,33.15,7.70,5.39,84.34,25.50,6.39,36346,0.69,CTDO-2,E8,1.00
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-118,10.02,33.15,7.69,5.38,84.21,25.51,6.39,36347,0.66,CTDO-2,E8,1.01
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-119,10.01,33.16,7.67,5.37,84.01,25.52,6.39,36348,0.73,CTDO-2,E8,1.02
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-120,10.00,33.17,7.65,5.35,83.74,25.52,6.39,36349,0.75,CTDO-2,E8,1.04
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-121,10.00,33.17,7.64,5.35,83.72,25.52,6.39,36350,0.77,CTDO-2,E8,1.04
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-122,10.00,33.17,7.66,5.36,83.86,25.52,6.39,36351,0.77,CTDO-2,E8,1.03
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-123,10.00,33.17,7.67,5.37,84.00,25.52,6.39,36351,0.71,CTDO-2,E8,1.03
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021b,10/21/2020,11:33:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-124,10.00,33.17,7.65,5.35,83.73,25.52,6.39,36352,0.95,CTDO-2,E8,1.04
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-1,10.47,33.11,7.97,5.58,88.12,25.39,6.33,36659,0.31,CTDO-2,E1,0.75
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-2,10.26,33.09,8.39,5.87,92.37,25.42,6.36,36459,0.35,CTDO-2,E1,0.49
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-3,10.21,33.10,8.41,5.88,92.45,25.43,6.36,36417,0.47,CTDO-2,E1,0.48
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-4,10.18,33.10,8.38,5.87,92.12,25.43,6.37,36391,0.55,CTDO-2,E1,0.50
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-5,10.16,33.10,8.35,5.84,91.71,25.44,6.37,36369,0.76,CTDO-2,E1,0.53
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-6,10.13,33.10,8.31,5.82,91.26,25.45,6.38,36352,0.93,CTDO-2,E1,0.56
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-7,10.13,33.10,8.25,5.77,90.55,25.45,6.38,36350,1.15,CTDO-2,E1,0.60
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-8,10.13,33.10,8.27,5.79,90.83,25.45,6.38,36351,1.08,CTDO-2,E1,0.59
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-9,10.13,33.10,8.26,5.78,90.63,25.45,6.38,36351,1.20,CTDO-2,E1,0.60
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-10,10.13,33.10,8.28,5.79,90.87,25.45,6.38,36354,1.42,CTDO-2,E1,0.58
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-11,10.13,33.10,8.27,5.79,90.82,25.45,6.38,36353,1.33,CTDO-2,E1,0.59
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-12,10.13,33.10,8.25,5.77,90.54,25.45,6.38,36350,1.44,CTDO-2,E1,0.61
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-13,10.12,33.10,8.23,5.76,90.29,25.45,6.38,36349,1.43,CTDO-2,E1,0.62
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-14,10.12,33.11,8.20,5.74,90.00,25.45,6.38,36346,1.49,CTDO-2,E1,0.64
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-15,10.11,33.11,8.19,5.73,89.87,25.46,6.38,36345,1.35,CTDO-2,E1,0.65
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-16,10.10,33.11,8.18,5.72,89.75,25.46,6.38,36339,1.39,CTDO-2,E1,0.66
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-17,10.10,33.11,8.14,5.70,89.36,25.46,6.38,36339,1.30,CTDO-2,E1,0.68
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-18,10.10,33.11,8.14,5.70,89.36,25.46,6.38,36339,1.10,CTDO-2,E1,0.68
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-19,10.10,33.12,8.11,5.68,89.01,25.46,6.38,36338,1.15,CTDO-2,E1,0.70
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-20,10.10,33.12,8.09,5.66,88.75,25.46,6.38,36338,1.16,CTDO-2,E1,0.72
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-21,10.10,33.12,8.09,5.66,88.77,25.47,6.38,36339,1.31,CTDO-2,E1,0.72
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-22,10.09,33.12,8.09,5.66,88.78,25.47,6.38,36339,1.31,CTDO-2,E1,0.72
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-23,10.09,33.12,8.09,5.66,88.80,25.47,6.38,36339,1.27,CTDO-2,E1,0.72
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-24,10.10,33.12,8.09,5.66,88.78,25.47,6.38,36340,1.14,CTDO-2,E1,0.72
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-25,10.09,33.12,8.09,5.66,88.79,25.47,6.38,36340,1.08,CTDO-2,E1,0.72
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-26,10.09,33.12,8.09,5.66,88.75,25.47,6.38,36341,1.12,CTDO-2,E1,0.72
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-27,10.09,33.12,8.09,5.66,88.74,25.47,6.38,36340,1.04,CTDO-2,E1,0.72
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-28,10.08,33.12,8.08,5.65,88.58,25.47,6.38,36339,0.95,CTDO-2,E1,0.73
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-29,10.08,33.13,8.01,5.61,87.89,25.48,6.38,36338,1.04,CTDO-2,E1,0.78
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-30,10.08,33.13,8.00,5.60,87.76,25.48,6.38,36337,1.07,CTDO-2,E1,0.78
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-31,10.07,33.13,7.99,5.59,87.66,25.48,6.38,36336,0.94,CTDO-2,E1,0.79
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-32,10.07,33.13,7.96,5.57,87.30,25.48,6.38,36335,0.76,CTDO-2,E1,0.81
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-33,10.06,33.14,7.92,5.54,86.85,25.49,6.39,36333,0.82,CTDO-2,E1,0.84
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-34,10.06,33.14,7.93,5.55,86.97,25.49,6.39,36334,0.77,CTDO-2,E1,0.83
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-35,10.06,33.14,7.94,5.56,87.08,25.49,6.39,36334,0.80,CTDO-2,E1,0.83
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-36,10.05,33.15,7.91,5.54,86.76,25.50,6.39,36336,0.94,CTDO-2,E1,0.85
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-37,10.05,33.15,7.90,5.53,86.63,25.50,6.39,36337,0.79,CTDO-2,E1,0.86
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-38,10.05,33.15,7.93,5.55,86.87,25.50,6.39,36338,0.75,CTDO-2,E1,0.84
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-39,10.05,33.15,7.91,5.54,86.75,25.50,6.39,36339,0.75,CTDO-2,E1,0.85
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-40,10.05,33.16,7.92,5.54,86.80,25.51,6.39,36341,0.74,CTDO-2,E1,0.85
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-41,10.04,33.16,7.91,5.54,86.74,25.51,6.39,36343,0.77,CTDO-2,E1,0.85
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-42,10.04,33.16,7.90,5.53,86.64,25.51,6.39,36343,0.69,CTDO-2,E1,0.86
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-43,10.04,33.16,7.90,5.53,86.61,25.51,6.39,36343,0.71,CTDO-2,E1,0.86
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-44,10.04,33.16,7.91,5.53,86.67,25.51,6.39,36341,0.66,CTDO-2,E1,0.85
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-45,10.03,33.16,7.90,5.53,86.58,25.51,6.39,36339,0.75,CTDO-2,E1,0.86
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-46,10.03,33.17,7.87,5.51,86.27,25.52,6.39,36339,0.66,CTDO-2,E1,0.88
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-47,10.02,33.17,7.83,5.48,85.74,25.52,6.39,36339,0.64,CTDO-2,E1,0.91
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-48,10.02,33.18,7.84,5.49,85.91,25.52,6.39,36339,0.72,CTDO-2,E1,0.90
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-49,10.00,33.19,7.84,5.48,85.84,25.54,6.39,36338,0.72,CTDO-2,E1,0.91
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-50,10.00,33.19,7.82,5.47,85.62,25.54,6.39,36338,0.65,CTDO-2,E1,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-51,10.00,33.19,7.79,5.45,85.33,25.54,6.39,36338,0.57,CTDO-2,E1,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-52,10.00,33.19,7.78,5.45,85.24,25.54,6.39,36338,0.60,CTDO-2,E1,0.95
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-53,10.00,33.19,7.79,5.45,85.26,25.54,6.39,36338,0.57,CTDO-2,E1,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-54,9.99,33.19,7.80,5.45,85.37,25.54,6.39,36339,0.61,CTDO-2,E1,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-55,9.99,33.20,7.78,5.45,85.26,25.54,6.39,36339,0.62,CTDO-2,E1,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-56,9.99,33.20,7.76,5.43,85.01,25.54,6.39,36340,0.62,CTDO-2,E1,0.96
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-57,9.99,33.20,7.79,5.45,85.29,25.54,6.39,36340,0.52,CTDO-2,E1,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-58,9.99,33.19,7.79,5.45,85.37,25.54,6.39,36340,0.57,CTDO-2,E1,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-59,9.99,33.19,7.79,5.45,85.30,25.54,6.39,36341,0.58,CTDO-2,E1,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-60,9.99,33.19,7.79,5.45,85.28,25.54,6.39,36341,0.59,CTDO-2,E1,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-61,9.99,33.20,7.79,5.45,85.32,25.54,6.39,36342,0.59,CTDO-2,E1,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-62,9.99,33.19,7.78,5.44,85.20,25.54,6.39,36342,0.58,CTDO-2,E1,0.95
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-63,9.99,33.20,7.78,5.45,85.26,25.54,6.39,36343,0.59,CTDO-2,E1,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-64,9.99,33.20,7.78,5.44,85.21,25.54,6.39,36343,0.55,CTDO-2,E1,0.95
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-65,9.99,33.20,7.77,5.44,85.14,25.54,6.39,36343,0.62,CTDO-2,E1,0.95
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021a,10/21/2020,11:01:00 AM,Salmones Camanchaca S.A.,Pilpilehue,,-66,9.99,33.20,7.78,5.45,85.25,25.55,6.39,36344,0.64,CTDO-2,E1,0.95
